leg_id,ant_id,source_role,transport_start_time,departure_x,departure_y,outbound_sample_count,outbound_path_length,outbound_endpoint_distance,outbound_path_efficiency,memory_waypoint_count,memory_path_length,nest_food_straight_distance,outbound_max_axis_distance,actual_return_distance,distance_increasing_steps,status,delivery_time,transport_time_steps,actual_return_endpoint_distance,actual_return_path_efficiency,site_axis_distance_over_actual_return,memory_to_outbound_length_ratio,memory_shortening_fraction,actual_to_memory_length_ratio,return_max_axis_distance,return_p90_axis_distance,distance_increasing_step_fraction,repeated_return_cell_fraction,anomalously_long_vs_site_axis,possible_looping,far_from_main_axis
113,4,follower,3881,239.24357825031717,236.51123195074672,448,268.19999999999993,206.47320562172567,0.769847895681304,150,264.72880303042473,212.13203435596427,21.840863932242883,264.5999999999986,38,completed_delivery,4322.0,441,206.34450029562652,0.7798356020242918,0.801708368692235,0.9870574311350664,0.012942568864933612,0.9995134529036822,21.777095188752767,14.407056735857239,0.08616780045351474,0.06108597285067874,False,False,True
114,59,follower,3915,240.00553711994996,236.597743343886,494,295.8000000000001,208.22786065785434,0.7039481428595479,166,275.8776054280594,212.13203435596427,22.364799367228372,275.8776054280581,40,completed_delivery,4375.0,460,208.22786065785434,0.7547834857228196,0.7689353183518296,0.9326491055715324,0.06735089442846764,0.9999999999999952,22.310119537356456,14.24780753177621,0.08695652173913043,0.0780911062906724,False,False,True
115,87,follower,3958,239.34796339692898,237.04388539703552,1280,767.3999999999985,212.53795861157496,0.2769585074427618,428,578.5534179708281,212.13203435596427,29.956428307818683,578.553417970839,285,completed_delivery,4923.0,965,212.53795861157496,0.36736099383356785,0.3666593745137228,0.7539137581063712,0.24608624189362882,1.0000000000000187,29.770709061075827,18.61340278452736,0.29533678756476683,0.45962732919254656,True,True,True
116,23,follower,3961,240.06281993763216,236.6785055796464,579,346.7999999999998,210.34391658178433,0.6065280178252147,194,330.083914708424,212.13203435596427,30.27669701234496,330.08391470842537,87,completed_delivery,4512.0,551,210.34391658178433,0.6372437650213536,0.6426609262173465,0.9517990620196777,0.04820093798032232,1.0000000000000042,30.14996327049324,23.986998278317888,0.15789473684210525,0.0688405797101449,True,False,True
117,33,follower,3974,239.9187219199466,236.7878099255324,695,416.39999999999964,209.920398672014,0.504131601037498,233,374.13461821579466,212.13203435596427,30.715912961034796,373.80000000000274,116,completed_delivery,4597.0,623,210.21536105370748,0.5623738925995344,0.5675014295237097,0.8984981225163184,0.10150187748368156,0.9991056208126698,30.610288474621836,22.53946234034674,0.18619582664526485,0.17628205128205132,True,False,True
118,39,follower,3981,239.46496299624314,236.83312553481247,532,318.6000000000001,211.90213807881736,0.6651040115468214,178,313.9704734890986,212.13203435596427,29.743760363905047,313.80000000000047,75,completed_delivery,4504.0,523,212.0438205397359,0.6757291922872389,0.676010307061708,0.9854691572162539,0.014530842783746056,0.9994570397426112,29.50046357017144,23.98598321009332,0.14340344168260039,0.06297709923664119,False,False,True
119,45,follower,4009,239.80677585056173,236.87210528634702,448,268.1999999999999,207.6877757667905,0.7743764942833355,150,265.4341399819615,212.13203435596427,22.14705802532879,265.1999999999987,31,completed_delivery,4451.0,442,207.45562946281592,0.7822610462398829,0.7998945488535646,0.9896873228261059,0.010312677173894058,0.9991178980142542,22.120578083660916,14.291370848357513,0.07013574660633484,0.06546275395033863,False,False,True
120,94,follower,4032,239.15630740402463,236.56104441284327,454,271.79999999999995,208.5206845850953,0.7671842699966716,152,265.2734040891935,212.13203435596427,21.44661416334209,265.1999999999986,35,completed_delivery,4474.0,442,208.50020342684184,0.7861998620921679,0.7998945488535647,0.9759875058469225,0.02401249415307749,0.9997232889235659,21.386335589097655,15.381119812152967,0.07918552036199095,0.06320541760722342,False,False,True
121,81,follower,4081,239.9817800939699,236.61916347569934,480,287.39999999999964,207.67796124491977,0.7226094684931108,161,272.7896269207498,212.13203435596427,22.593151088513636,272.7896269207487,35,completed_delivery,4536.0,455,207.67796124491977,0.7613117976265819,0.7776396659598542,0.949163628812631,0.050836371187368945,0.9999999999999958,22.57233475820331,14.868854299273018,0.07692307692307693,0.05043859649122806,False,False,True
122,34,follower,4085,239.76457231547326,236.46781485341344,497,297.5999999999998,210.15978432540908,0.7061820709859181,167,275.7800249954867,212.13203435596427,22.460457213493356,275.7800249954858,43,completed_delivery,4545.0,460,210.15978432540908,0.7620558607493387,0.7692073940432655,0.9266801915170931,0.07331980848290687,0.9999999999999967,22.417887255378034,15.599083523626831,0.09347826086956522,0.08242950108459868,False,False,True
123,30,follower,4109,239.83764692109463,236.8900196078233,450,269.39999999999964,206.83651429876124,0.767767313655388,151,263.51515505969314,212.13203435596427,22.231975370890268,263.5151550596916,29,completed_delivery,4549.0,440,206.83651429876124,0.784913164678929,0.805008859197916,0.9781557351881719,0.021844264811828107,0.9999999999999942,22.192543408643317,13.987629130695964,0.0659090909090909,0.05215419501133789,False,False,True
124,50,follower,4112,239.586328126284,237.00360544513035,544,325.79999999999984,212.59444272784506,0.6525305178877998,182,319.6451258542323,212.13203435596427,30.19111267995495,319.645125854233,77,completed_delivery,4645.0,533,212.59444272784506,0.6650952119469952,0.6636485814981653,0.981108428036318,0.018891571963681963,1.0000000000000022,29.944992688308275,24.301969432766555,0.14446529080675422,0.06367041198501877,True,False,True
125,93,follower,4113,240.14425291303766,236.68867770363354,444,265.79999999999995,207.19097710897827,0.7794995376560508,149,261.06434256472846,212.13203435596427,22.53489739536667,260.99999999999847,29,completed_delivery,4548.0,435,207.1268025772691,0.7935892819052502,0.812766415156956,0.9821833806046971,0.01781661939530288,0.9997535375222143,22.52035314679165,13.808660620193862,0.06666666666666667,0.06192660550458717,False,False,True
126,97,follower,4117,240.1452551133927,236.53790859411973,444,265.7999999999997,207.77237312050508,0.7816868815669875,149,261.3212510372273,212.13203435596427,22.603287829519942,260.99999999999847,29,completed_delivery,4552.0,435,207.45265110787412,0.7948377437083346,0.812766415156956,0.983149928657741,0.01685007134225902,0.9987706662357014,22.57714439526518,13.882759077965371,0.06666666666666667,0.04357798165137616,False,False,True
127,8,follower,4153,239.21827011519525,236.994734107651,757,453.59999999999917,208.32591310112235,0.45927229519647866,253,365.50150074930355,212.13203435596427,24.164738535153006,365.4000000000024,118,completed_delivery,4762.0,609,208.30127385234275,0.5700636941771794,0.5805474393978185,0.8057793226395595,0.19422067736044046,0.9997222973117947,23.81825278017701,21.46323335224405,0.19376026272577998,0.19508196721311477,True,False,True
128,41,follower,4170,239.1464317549079,237.1008985600468,831,497.999999999999,208.82996388703526,0.4193372768815978,278,376.78601340669474,212.13203435596427,24.23720784475737,376.78601340669786,124,completed_delivery,4798.0,628,208.82996388703526,0.5542402224512165,0.5630040044161398,0.7565984204953725,0.24340157950462749,1.0000000000000082,24.182141937204737,21.406816121966408,0.19745222929936307,0.23847376788553254,True,False,True
129,52,follower,4282,237.1269027974738,238.59358352380056,4283,2568.294290211732,209.10853304258532,0.08141922591952898,1429,2468.4111599434136,212.13203435596427,193.90613509232534,2465.399999999809,1857,completed_delivery,8391.0,4109,208.2272512707034,0.08445982447907825,0.08604365796867879,0.961109156902699,0.03889084309730095,0.9987801222128353,193.89931884808385,156.4888240148225,0.45193477731808224,0.06909975669099755,True,False,True
130,68,follower,4325,239.58574395123043,236.94916544322652,454,271.79999999999984,210.95978492624207,0.7761581491031722,152,267.7222243921129,212.13203435596427,21.740975136971798,267.5999999999987,36,completed_delivery,4771.0,446,211.00710176737016,0.7885168227480238,0.79272060671138,0.9849971464021818,0.015002853597818167,0.9995434656484284,21.58281990958227,15.719004474775502,0.08071748878923767,0.04026845637583898,False,False,True
131,18,follower,4336,239.82970850409814,236.61432772543256,444,265.80000000000024,206.87956513959264,0.7783279350624246,149,264.42091329311745,212.13203435596427,22.248006934561346,264.420913293116,35,completed_delivery,4777.0,441,206.87956513959264,0.7823873027405455,0.8022513488591259,0.9948115624270776,0.005188437572922422,0.9999999999999944,22.233285194472813,13.839642370070846,0.07936507936507936,0.04524886877828049,False,False,True
132,7,follower,4339,239.7321900186757,236.6312741173214,444,265.7999999999996,208.40318262700748,0.7840601302746719,149,263.46094546120463,212.13203435596427,22.01694551567425,263.39999999999856,35,completed_delivery,4778.0,439,208.37742007827993,0.7911063784293131,0.8053607986179401,0.9911999453017495,0.008800054698250515,0.9997686736411752,21.994094425680487,16.010122297868712,0.07972665148063782,0.045454545454545414,False,False,True
133,37,follower,4354,239.639638936825,236.84173861059486,436,260.9999999999999,208.22856464079442,0.7978105924934655,146,259.05068683986224,212.13203435596427,21.751417156972536,258.5999999999984,29,completed_delivery,4785.0,431,207.79621715413387,0.8035429897685041,0.8203094909356752,0.9925313672025378,0.007468632797462238,0.9982602368464575,21.69946251340771,14.441039489889535,0.06728538283062645,0.0532407407407407,False,False,True
134,57,follower,4371,239.2305584940234,237.03240517643897,443,265.20000000000016,206.70809665560685,0.7794422950814733,149,263.1603999811483,212.13203435596427,21.57561015586677,263.1603999811467,33,completed_delivery,4810.0,439,206.70809665560685,0.7854832895466635,0.806094056594996,0.9923092005322329,0.007690799467767073,0.999999999999994,21.510708188923402,13.73836223563577,0.07517084282460136,0.07499999999999996,False,False,True
135,1,follower,4392,240.40513743250523,236.77967189833848,822,492.59999999999934,210.10516439148708,0.42652286721779814,275,376.28871967557507,212.13203435596427,22.657640274688887,376.20000000000283,122,completed_delivery,5019.0,627,210.06995466947595,0.5583996668513407,0.563881005730895,0.7638829063653585,0.2361170936346415,0.9997642244613425,22.645256226091618,18.268906125904312,0.19457735247208932,0.17515923566878977,True,False,True
136,63,follower,4408,240.22462604932224,236.71727410900797,462,276.59999999999974,207.40781525925652,0.7498474882836469,155,268.4634416984113,212.13203435596427,22.6101817287809,268.4634416984101,35,completed_delivery,4856.0,448,207.40781525925652,0.7725737774466028,0.7901710304163941,0.9705836648532594,0.02941633514674058,0.9999999999999956,22.58974064721582,14.951724888553558,0.078125,0.07349665924276172,False,False,True
137,62,follower,4411,240.41691083349136,236.83188437091115,771,461.99999999999943,210.0379882890942,0.4546276802794252,258,373.90160095683325,212.13203435596427,22.690342783000602,373.80000000000274,117,completed_delivery,5034.0,623,210.02427119905354,0.5618626837855859,0.5675014295237097,0.8093108245818912,0.19068917541810881,0.9997282681952404,22.6520399205517,18.137226871342254,0.18780096308186195,0.15384615384615385,True,False,True
138,66,follower,4427,240.45508990600524,236.82060084782745,547,327.5999999999997,212.3734352423238,0.6482705593477534,183,313.72700369927935,212.13203435596427,22.69443610672755,312.0000000000004,73,completed_delivery,4947.0,520,210.8946373985947,0.6759443506365207,0.6799103665255256,0.9576526364446876,0.042347363555312434,0.994495202265297,22.634288896587634,15.107261747284198,0.14038461538461539,0.06142034548944342,False,False,True
139,90,follower,4488,239.6438039788109,236.86367714500014,529,316.7999999999998,211.9683588301567,0.6690920417618587,177,313.34782906232124,212.13203435596427,28.46389683541473,313.20000000000044,75,completed_delivery,5010.0,522,212.10701086431385,0.6772254497583446,0.6773053459641251,0.9891029957775298,0.010897004222470197,0.999528226945873,28.24960385275977,23.749240147371733,0.14367816091954022,0.05162523900573612,False,False,True
140,0,follower,4504,239.858441638256,236.90797971885567,454,271.8,208.74320808843146,0.7680029730994534,152,261.88129123709064,212.13203435596427,21.97427924764837,261.88129123708904,32,completed_delivery,4941.0,437,208.74320808843146,0.7970909533184252,0.8100312678079578,0.9635073261114445,0.03649267388855548,0.9999999999999939,21.90370806173688,15.090682943393428,0.07322654462242563,0.06621004566210043,False,False,True
141,86,follower,4515,240.41660341023027,236.6461449527603,472,282.59999999999957,210.3825405438515,0.744453434337763,158,272.9423129145879,212.13203435596427,22.992983647952116,272.94231291458686,31,completed_delivery,4970.0,455,210.3825405438515,0.7707948917751257,0.7772046484501938,0.9658255941775948,0.03417440582240516,0.9999999999999962,22.937404615181862,14.933409012208461,0.06813186813186813,0.054824561403508776,False,False,True
142,16,follower,4529,240.42073206869705,236.64004171679372,456,272.9999999999997,207.91389112830947,0.7615893447923432,153,267.01912866067175,212.13203435596427,22.983199569309846,266.9999999999987,28,completed_delivery,4974.0,445,207.89507973168674,0.7786332574220515,0.7945020013332034,0.978092046376088,0.021907953623911958,0.9999283622084717,22.96903161521432,14.982379531161616,0.06292134831460675,0.060538116591928204,False,False,True
143,98,follower,4569,240.5189114611859,236.88491379175386,570,341.3999999999995,210.820695311034,0.6175181467810026,191,329.32342007190573,212.13203435596427,22.701049571066193,329.32342007190664,81,completed_delivery,5118.0,549,210.820695311034,0.6401630812196777,0.6441449997988177,0.9646263036669777,0.03537369633302234,1.0000000000000027,22.691026252220766,14.938423059512768,0.14754098360655737,0.0636363636363636,True,False,True
144,53,follower,4649,240.64941688267652,236.8748791072753,931,557.9999999999983,207.67303348276997,0.37217389513041327,311,376.650611376195,212.13203435596427,22.761183864183437,376.65061137619745,137,completed_delivery,5277.0,628,207.67303348276997,0.5513678385493096,0.5632063985795246,0.6750010956562655,0.32499890434373446,1.0000000000000064,22.714314487955434,14.19734816244018,0.21815286624203822,0.22575516693163755,True,False,True
145,12,follower,4659,240.4241047054815,236.6019073127171,440,263.3999999999997,207.3772903228849,0.7873093785986528,148,261.29094974601145,212.13203435596427,22.907903685458294,260.99999999999847,29,completed_delivery,5094.0,435,207.08635222946495,0.7934342997297554,0.812766415156956,0.9919929754973871,0.008007024502612925,0.9988864912990832,22.83043960577541,14.211682097480079,0.06666666666666667,0.05504587155963303,False,False,True
146,83,follower,4681,239.28071796859675,237.06554044079388,517,309.60000000000014,209.83677065878172,0.6777673470890879,173,290.3698081858022,212.13203435596427,21.27960674076577,290.3698081858019,58,completed_delivery,5165.0,484,209.83677065878172,0.7226535429761737,0.7305581654006713,0.9378869773443219,0.062113022655678085,0.999999999999999,21.142724021575717,16.065500983631534,0.11983471074380166,0.07010309278350513,False,False,False
147,54,follower,4709,239.61315376056814,236.87095666487892,432,258.5999999999999,207.94565083562455,0.8041208462321138,145,256.35499969576153,212.13203435596427,21.533673539251936,256.35499969576006,27,completed_delivery,5137.0,428,207.94565083562455,0.811162844814467,0.8274932597675909,0.9913186376479568,0.008681362352043198,0.9999999999999942,21.509613656673977,15.177785633304293,0.0630841121495327,0.05128205128205132,False,False,True
148,69,follower,4709,239.88466769819183,236.56281182573747,440,263.3999999999999,206.83001970942576,0.7852316617669924,148,262.0611253110489,212.13203435596427,22.005508602641697,262.0611253110475,31,completed_delivery,5146.0,437,206.83001970942576,0.7892434235101966,0.8094754004592593,0.9949169525856073,0.005083047414392694,0.9999999999999946,21.95240375646648,13.877873348146029,0.07093821510297482,0.05251141552511418,False,False,True
149,36,follower,4739,238.9796473851696,236.57425119761496,900,539.4000000000005,211.53631155750568,0.39216965435206796,301,395.19446175263084,212.13203435596427,28.41190085154401,395.19446175263465,138,completed_delivery,5398.0,659,211.53631155750568,0.535271447427098,0.5367788642967997,0.7326556576800712,0.26734434231992876,1.0000000000000095,28.088942408160477,22.99938716328431,0.2094081942336874,0.24545454545454548,True,False,True
150,4,follower,4761,240.66503434348806,236.86962983739917,440,263.3999999999997,207.60852882035962,0.788187277222323,148,261.499604417711,212.13203435596427,22.72511255530091,261.49960441770963,32,completed_delivery,5197.0,436,207.60852882035962,0.7939152691364442,0.8112135956317262,0.9927851344635964,0.007214865536403603,0.9999999999999948,22.672500328561384,13.948155847907074,0.07339449541284404,0.041189931350114395,False,False,True
151,31,follower,4762,241.12298762657352,236.70030757351321,453,271.2000000000001,208.23629473271944,0.7678329451796436,152,265.3550853174972,212.13203435596427,23.528114361704027,265.1999999999986,26,completed_delivery,5204.0,442,208.08562232299903,0.7846365849283564,0.7998945488535647,0.978447954710535,0.02155204528946497,0.9994155555100329,23.440558782993648,15.2004301953963,0.058823529411764705,0.06546275395033863,False,False,True
152,15,follower,4778,238.9072697095915,236.6959699994005,444,265.7999999999999,208.05473552670804,0.7827491931027394,149,261.74440237689896,212.13203435596427,21.001180853981893,261.74440237689794,35,completed_delivery,5215.0,437,208.05473552670804,0.7948774974263646,0.8104549034462464,0.9847419201538715,0.01525807984612848,0.9999999999999961,20.959706733866682,15.596927216715361,0.08009153318077804,0.07534246575342463,False,False,False
153,73,follower,4795,239.19963154227844,237.06561281161015,866,518.9999999999992,211.6251750997981,0.4077556360304401,290,402.9532239178705,212.13203435596427,28.71243582173562,402.95322391787414,148,completed_delivery,5467.0,672,211.6251750997981,0.5251854620796617,0.5264433233550673,0.7764031289361678,0.2235968710638322,1.000000000000009,28.529655883072238,22.704993995560265,0.22023809523809523,0.23476968796433884,True,False,True
154,59,follower,4842,240.7638695793795,236.72825812444327,468,280.2000000000004,208.85695026263048,0.7453852614654896,157,267.3247969150637,212.13203435596427,23.136333951364833,267.32479691506245,28,completed_delivery,5288.0,446,208.85695026263048,0.7812853602540692,0.7935366894653073,0.9540499533014395,0.04595004669856051,0.9999999999999953,23.082182974746843,15.120312990889095,0.06278026905829596,0.055928411633109576,False,False,True
155,21,follower,4845,240.39795513997467,236.82774951791768,439,262.79999999999984,207.90157503112084,0.7911018836800646,147,260.3116481354643,212.13203435596427,22.675770026733943,260.3116481354629,32,completed_delivery,5279.0,434,207.90157503112084,0.7986641263280368,0.8149156439037772,0.9905313855991797,0.009468614400820252,0.9999999999999948,22.62324182631572,14.062283112714821,0.07373271889400922,0.05517241379310345,False,False,True
156,45,follower,4882,238.89654766557163,236.73727636298023,432,258.60000000000014,206.70842058761207,0.799336506525955,145,256.49431264130953,212.13203435596427,21.111080668383096,256.494312641308,30,completed_delivery,5310.0,428,206.70842058761207,0.8058986511591056,0.8270438130634821,0.9918573574683271,0.00814264253167285,0.999999999999994,20.974026257606383,14.75228589402525,0.07009345794392523,0.05594405594405594,False,False,False
157,75,follower,4967,240.73224006578502,236.76322188668718,531,317.99999999999966,209.61345727547692,0.6591618153316892,178,303.4707336412167,212.13203435596427,22.788411574547112,303.47073364121644,57,completed_delivery,5473.0,506,209.61345727547692,0.6907205013162688,0.6990197433890316,0.9543104831484813,0.045689516851518674,0.9999999999999991,22.778679974237505,14.881976063861007,0.11264822134387352,0.07297830374753456,False,False,True
158,81,follower,4983,239.73087509329167,236.4595225272177,448,268.1999999999998,207.38757260691975,0.7732571685567483,150,263.54201540558495,212.13203435596427,22.286403552675296,263.5420154055836,27,completed_delivery,5423.0,440,207.38757260691975,0.7869241353708107,0.8049268122560995,0.9826324213481922,0.017367578651807825,0.9999999999999948,22.128746087451646,14.911345759571518,0.06136363636363636,0.04761904761904767,False,False,True
159,93,follower,4985,240.57174157568002,236.72701166004586,438,262.1999999999999,207.46003073743154,0.7912281874043922,147,260.0992326922026,212.13203435596427,22.932919798936425,260.09923269220116,27,completed_delivery,5419.0,434,207.46003073743154,0.7976187726125962,0.8155811616983861,0.9919879202601171,0.008012079739882938,0.9999999999999946,22.91535245177097,14.268152492747312,0.06221198156682028,0.05517241379310345,False,False,True
160,30,follower,4988,240.66127036020538,236.6239659940264,440,263.39999999999975,207.2392102094617,0.7867851564520194,148,261.2172498199117,212.13203435596427,22.918477697558302,261.2172498199102,31,completed_delivery,5424.0,436,207.2392102094617,0.7933595899671162,0.8120904515387612,0.9917131731963247,0.008286826803675318,0.9999999999999943,22.843669762074782,14.38252366192289,0.07110091743119266,0.05491990846681927,False,False,True
161,97,follower,4988,238.75730207057066,237.10913419663424,437,261.5999999999999,206.850785454384,0.7907140116757801,147,258.91486429893024,212.13203435596427,21.13121608736229,258.9148642989288,29,completed_delivery,5420.0,432,206.850785454384,0.7989142918251518,0.8193119191142627,0.9897357197971343,0.010264280202865739,0.9999999999999946,21.08668468976282,14.292012986849846,0.06712962962962964,0.06697459584295617,False,False,False
162,20,follower,4989,238.77615398733985,237.22458441826655,529,316.79999999999984,211.9909757666002,0.6691634336066928,177,312.2645633130882,212.13203435596427,29.782619404555852,312.2645633130887,77,completed_delivery,5510.0,521,211.9909757666002,0.6788825908306789,0.6793343186472055,0.9856835963165669,0.014316403683433121,1.0000000000000016,29.339869100276815,24.131044525017096,0.14779270633397312,0.044061302681992376,False,False,True
163,3,follower,4992,240.15658308513645,236.68814127359266,478,286.1999999999997,208.64369179986804,0.7290135981826285,160,274.31108032286113,212.13203435596427,22.454485619129926,274.19999999999897,40,completed_delivery,5449.0,457,208.61563613693085,0.7608155949559869,0.7736398043616524,0.9584594001497604,0.04154059985023961,0.9995950571054898,22.324574833503533,14.669843153245862,0.087527352297593,0.058951965065502154,False,False,True
164,94,follower,5039,239.50924202267748,236.81360266730616,566,339.00000000000006,208.92979914053143,0.6163120918599746,190,295.19261282286743,212.13203435596427,22.09683551645132,295.1926128228671,58,completed_delivery,5531.0,492,208.92979914053143,0.7077744837263309,0.7186224354579495,0.870774669094004,0.12922533090599597,0.9999999999999989,21.725801783472136,17.22969964572338,0.11788617886178862,0.11764705882352944,False,False,True
165,34,follower,5049,239.22185051403633,237.04744906798922,505,302.39999999999964,210.1678210507528,0.6949994082366172,169,297.5825187781892,212.13203435596427,28.658464135252245,297.58251877818935,60,completed_delivery,5545.0,496,210.1678210507528,0.7062505617388322,0.7128511285774896,0.9840691758538014,0.01593082414619862,1.0000000000000007,28.440314667723456,22.20939794913473,0.12096774193548387,0.07444668008048294,False,False,True
166,29,follower,5068,239.56466153053472,236.64990316054048,440,263.39999999999975,206.8515798483685,0.7853135149900102,148,261.7901199944132,212.13203435596427,21.816859922523562,261.5999999999985,29,completed_delivery,5504.0,436,206.661719207392,0.7899912813738272,0.8109022720029262,0.9938880789461406,0.0061119210538593816,0.9992737694057409,21.759753958426614,13.573378785014972,0.06651376146788991,0.06407322654462244,False,False,True
167,39,follower,5071,239.39278270873717,236.94876278490284,568,340.19999999999993,212.07382807509842,0.6233798591272736,190,325.2714411085125,212.13203435596427,29.367496099739952,325.2000000000009,84,completed_delivery,5613.0,542,212.13048667506482,0.6523077696035186,0.652312528769876,0.9561182866211421,0.043881713378857934,0.9997803646447776,28.744699848730605,23.889328177704247,0.15498154981549817,0.06813996316758753,True,False,True
168,17,follower,5086,241.0154719501844,236.6846174377654,5087,3050.5235394747915,210.52802607064106,0.06901373595264493,1697,2779.3055771661493,212.13203435596427,117.34823421025658,2776.799999999762,1958,completed_delivery,9714.0,4628,209.74432685988447,0.07553454582969693,0.07639442320512188,0.9110913393065185,0.08890866069348147,0.9990984880586818,117.07686786080589,83.6855203803124,0.4230769230769231,0.4065672931518687,True,True,True
169,43,follower,5101,239.9378869785932,236.77901707315334,617,369.59999999999997,211.1261906335163,0.5712288707616784,207,343.7616611508033,212.13203435596427,29.963511627942893,343.7616611508051,97,completed_delivery,5674.0,573,211.1261906335163,0.6141644473288055,0.6170904388983154,0.9300910745422168,0.06990892545778316,1.000000000000005,29.375689920626375,23.48267128187886,0.16928446771378708,0.09407665505226481,True,False,True
170,23,follower,5103,239.9225737418002,236.76792297608176,592,354.60000000000014,210.30392592939813,0.5930736771838636,198,330.96452777855376,212.13203435596427,30.427834724647273,330.96452777855484,78,completed_delivery,5655.0,552,210.30392592939813,0.63542738957847,0.6409509677058194,0.933346102026378,0.06665389797362198,1.0000000000000033,30.266808414874944,24.344850769305776,0.14130434782608695,0.07414104882459316,True,False,True
171,56,follower,5128,239.61638298780338,236.73971427906676,1078,646.1999999999978,210.70446783016587,0.32606695733544816,360,468.58047024197697,212.13203435596427,28.044868985486968,468.5804702419832,196,completed_delivery,5909.0,781,210.70446783016587,0.44966549229282726,0.452712069383548,0.7251322659269245,0.2748677340730755,1.0000000000000133,27.997778064334952,22.96123946682115,0.25096030729833546,0.3734015345268542,True,True,True
172,95,follower,5136,240.72108182424253,236.91326510864732,467,279.5999999999999,209.54788250743192,0.7494559460208583,157,271.67803420967783,212.13203435596427,22.75607337559012,271.67803420967675,40,completed_delivery,5589.0,453,209.54788250743192,0.77130962433903,0.7808214417226096,0.9716667890188767,0.02833321098112329,0.999999999999996,22.683194539760308,14.966158890319104,0.08830022075055188,0.05506607929515417,False,False,True
173,8,follower,5193,239.6523931542985,236.6660929061265,432,258.5999999999997,208.38689473741147,0.805827125821391,145,257.00451649476236,212.13203435596427,21.93917491991681,256.7999999999983,27,completed_delivery,5621.0,428,208.25588536401085,0.8109652856854058,0.8260593238160657,0.9938303035373653,0.006169696462634655,0.9992042299584715,21.923680036037254,14.975034153644483,0.0630841121495327,0.07226107226107226,False,False,True
174,7,follower,5209,239.55879310710841,236.56142586565477,432,258.5999999999995,208.2038658825229,0.8051193576277003,145,256.0819258916383,212.13203435596427,21.69552836690157,256.0819258916367,30,completed_delivery,5636.0,427,208.2038658825229,0.8130361608207609,0.8283756599274008,0.990262667794427,0.009737332205573046,0.9999999999999936,21.468708091013184,14.632913152902768,0.0702576112412178,0.05841121495327106,False,False,True
175,18,follower,5213,240.20054276042768,236.73882093956698,437,261.59999999999957,207.2315837197603,0.7921696625373112,147,260.41341106619194,212.13203435596427,22.418337441454852,260.39999999999844,29,completed_delivery,5647.0,434,207.21822650604997,0.7957689189940522,0.8146391488324329,0.9954641095802461,0.004535890419753885,0.9999485008620002,22.37182411201833,13.832402383818444,0.06682027649769585,0.05977011494252871,False,False,True
176,37,follower,5214,239.65934393375477,236.68496613821617,430,257.3999999999995,207.7018821802211,0.8069226191927796,144,254.94959430937178,212.13203435596427,22.1041097022772,254.94959430937044,28,completed_delivery,5639.0,425,207.7018821802211,0.8146782219554496,0.8320548025605058,0.9904801643720755,0.009519835627924467,0.9999999999999948,21.946946553824787,14.719311122944102,0.06588235294117648,0.05633802816901412,False,False,True
177,88,follower,5231,238.96206506122337,236.57526672755947,432,258.5999999999999,206.442361957708,0.7983076641829391,145,256.8061068997928,212.13203435596427,21.330563228917484,256.7999999999983,27,completed_delivery,5659.0,428,206.43627007110527,0.8038795563516613,0.8260593238160657,0.993063058390537,0.00693694160946301,0.9999762198030717,21.19473734292248,14.623182883267777,0.0630841121495327,0.06526806526806528,False,False,False
178,57,follower,5248,240.27431724508853,236.8886081775437,439,262.8,207.35277616957225,0.7890136079511881,147,260.4573422256376,212.13203435596427,22.388314039905396,260.39999999999844,28,completed_delivery,5682.0,434,207.295437367613,0.7960654276790101,0.8146391488324329,0.9910857771142983,0.00891422288570165,0.9997798402412112,22.371722862860466,14.47699058756287,0.06451612903225806,0.06896551724137934,False,False,True
179,60,follower,5283,240.06251770675655,236.58068979731334,1042,624.5999999999992,209.37668897530406,0.3352172413949797,348,407.5071864309441,212.13203435596427,22.18015718383016,407.400000000004,153,completed_delivery,5962.0,679,209.3361081621854,0.513834335204181,0.5206971879135056,0.6524290528833567,0.34757094711664327,0.9997369704522787,22.021352064569882,13.771068346002926,0.22533136966126657,0.3088235294117647,True,True,True
180,65,follower,5284,240.85803938374775,236.90037664100427,444,265.7999999999998,208.66419778453474,0.7850421286099883,149,261.2246197812392,212.13203435596427,23.15429072844833,260.99999999999847,29,completed_delivery,5719.0,435,208.44121213297896,0.798625333842836,0.812766415156956,0.9827863799143695,0.017213620085630543,0.9991401278278103,23.107542186215525,15.049504439681353,0.06666666666666667,0.050458715596330306,False,False,True
181,67,follower,5326,240.14672920857288,236.70495880433333,1707,1023.5999999999974,207.86582598146666,0.20307329619135128,570,538.7958028784071,212.13203435596427,22.220812599500107,538.7958028784165,257,completed_delivery,6224.0,898,207.86582598146666,0.3857970401235164,0.3937150831960611,0.5263733908542483,0.4736266091457517,1.0000000000000173,22.196785536187292,12.528818191657743,0.28619153674832964,0.48275862068965514,True,True,True
182,5,follower,5370,240.98004650688983,237.00267388254161,1719,1030.7999999999984,212.65082792877325,0.20629688390451453,574,532.5672246508602,212.13203435596427,22.948383036039672,532.2000000000087,252,completed_delivery,6257.0,887,212.39881926875512,0.39909586484169796,0.3985945778954543,0.5166542730411924,0.4833457269588076,0.999310463292043,22.93824425170162,13.073438748079395,0.28410372040586246,0.5,True,True,True
